grade,model,prompt,skill,k,r,replicate
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.42105263157894735,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.46666666666666673,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.27272727272727276,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.42105263157894735,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.46666666666666673,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.27272727272727276,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.3684210526315789,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.3478260869565218,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.06666666666666674,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.2272727272727272,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.631578947368421,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.391304347826087,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.2,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.27272727272727276,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5789473684210527,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.30434782608695643,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3333333333333335,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.2272727272727272,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.631578947368421,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.26086956521739124,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.06666666666666674,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.2272727272727272,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.631578947368421,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.30434782608695643,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3333333333333335,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.1818181818181818,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.631578947368421,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.26086956521739124,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.3333333333333335,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.47368421052631576,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.30434782608695643,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.3333333333333335,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.3684210526315789,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.391304347826087,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.3333333333333335,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.31578947368421056,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.43478260869565216,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.3333333333333335,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.31578947368421056,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.391304347826087,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.3333333333333335,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.3684210526315789,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.04347826086956519,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.13333333333333347,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5789473684210527,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.08695652173913038,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.0,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5789473684210527,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.04347826086956519,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.06666666666666674,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5789473684210527,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.04347826086956519,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.06666666666666654,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5789473684210527,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.04347826086956519,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.06666666666666674,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5263157894736842,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.47826086956521735,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.4,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.47368421052631576,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.47826086956521735,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.4,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.3684210526315789,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.43478260869565216,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.46666666666666673,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.42105263157894735,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.43478260869565216,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.4,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.42105263157894735,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.43478260869565216,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.5333333333333334,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.47368421052631576,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.13043478260869557,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3333333333333335,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5263157894736842,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.1739130434782609,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3333333333333335,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5263157894736842,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.13043478260869557,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3333333333333335,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5263157894736842,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.13043478260869557,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.2,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5263157894736842,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.1739130434782609,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.2666666666666667,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.5263157894736842,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.0,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.13636363636363638,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.26086956521739124,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.06666666666666674,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.1818181818181818,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.06666666666666674,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.13636363636363638,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.06666666666666674,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.1818181818181818,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.0,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.1818181818181818,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.30434782608695643,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.26666666666666666,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.13636363636363638,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.21739130434782608,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.2,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.13636363636363638,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.21739130434782608,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.13333333333333328,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.30434782608695643,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.2,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.26086956521739124,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.13333333333333328,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.13636363636363638,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.2,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.2666666666666667,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.10526315789473689,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.2,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.2,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.21739130434782608,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.2,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.04347826086956519,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.04347826086956519,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.04347826086956519,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.0,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.04347826086956519,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,0.09090909090909083,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.052631578947368376,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.47826086956521735,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.2,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.04545454545454554,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.10526315789473675,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.5217391304347826,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.33333333333333326,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.10526315789473675,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.5217391304347826,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.26666666666666666,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.04545454545454554,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.052631578947368376,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.47826086956521735,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.26666666666666666,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.052631578947368376,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.5217391304347826,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.26666666666666666,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.052631578947368376,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.26086956521739124,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.2,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.052631578947368376,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.21739130434782608,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.2,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.052631578947368376,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.26086956521739124,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.2,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.052631578947368376,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.21739130434782608,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.2,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.052631578947368376,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,1,0.21739130434782608,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.2,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.052631578947368376,4
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.08695652173913038,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,0
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,0
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,0
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.08695652173913038,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,1
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,1
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,1
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.08695652173913038,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,2
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,2
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,2
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.08695652173913038,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,3
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,3
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,0.0,3
4,claude-sonnet-4-5-20250929,few_shot,Measurement & Data,0,0.08695652173913038,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.13333333333333347,4
4,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.09090909090909095,4
4,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,1,-0.052631578947368515,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6190476190476191,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.6,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.6190476190476191,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.7333333333333333,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.611111111111111,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.6190476190476191,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.611111111111111,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.6190476190476191,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.7333333333333333,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.6666666666666667,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.7333333333333333,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.7222222222222222,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.6190476190476191,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.9333333333333332,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.42857142857142855,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.2,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6190476190476191,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.26666666666666666,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5238095238095238,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.26666666666666666,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5238095238095238,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.33333333333333326,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.4761904761904762,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.33333333333333326,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.380952380952381,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,0
